year,bank,survey_scope,survey_type,source_file,source_format,source_sheet,transect,plot_group,percent_cover,source_section,metric_type,record_type,taxon_level
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SE4,Coral,67.6,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SE4,Hydrocoral,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SE4,Macroalgae,11.200000000000001,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SE4,Other,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SE4,Sand,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SE4,Sponge,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW1,CCA,0.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW1,Colonizable Substrate,30.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW1,Coral,47.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW1,Hydrocoral,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW1,Macroalgae,19.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW1,Other,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW1,Sand,0.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW1,Sponge,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW2,CCA,0.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW2,Colonizable Substrate,30.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW2,Coral,35.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW2,Hydrocoral,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW2,Macroalgae,30.400000000000002,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW2,Other,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW2,Sand,0.6,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW2,Sponge,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW3,CCA,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW3,Colonizable Substrate,29.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW3,Coral,56.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW3,Hydrocoral,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW3,Macroalgae,9.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW3,Other,1.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW3,Sand,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW3,Sponge,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW4,CCA,0.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW4,Colonizable Substrate,32.400000000000006,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW4,Coral,33.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW4,Hydrocoral,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW4,Macroalgae,28.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW4,Other,0.6000000000000001,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW4,Sand,2.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,EFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,East Bank 2006,SW4,Sponge,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE1,CCA,3.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE1,Colonizable Substrate,14.6,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE1,Coral,69.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE1,Hydrocoral,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE1,Macroalgae,8.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE1,Other,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE1,Sand,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE1,Sponge,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE2,CCA,3.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE2,Colonizable Substrate,31.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE2,Coral,49.400000000000006,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE2,Hydrocoral,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE2,Macroalgae,13.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE2,Other,0.6000000000000001,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE2,Sand,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE2,Sponge,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE3,CCA,1.6,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE3,Colonizable Substrate,35.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE3,Coral,50.60000000000001,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE3,Hydrocoral,1.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE3,Macroalgae,7.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE3,Other,0.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE3,Sand,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE3,Sponge,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE4,CCA,2.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE4,Colonizable Substrate,13.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE4,Coral,76.6,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE4,Hydrocoral,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE4,Macroalgae,5.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE4,Other,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE4,Sand,1.6,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NE4,Sponge,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW1,CCA,2.6,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW1,Colonizable Substrate,15.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW1,Coral,72.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW1,Hydrocoral,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW1,Macroalgae,8.200000000000001,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW1,Other,0.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW1,Sand,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW1,Sponge,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW2,CCA,2.6,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW2,Colonizable Substrate,28.6,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW2,Coral,51.99999999999999,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW2,Hydrocoral,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW2,Macroalgae,14.799999999999999,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW2,Other,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW2,Sand,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW2,Sponge,0.6000000000000001,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW3,CCA,5.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW3,Colonizable Substrate,13.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW3,Coral,66.19999999999999,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW3,Hydrocoral,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW3,Macroalgae,11.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW3,Other,0.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW3,Sand,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW3,Sponge,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW4,CCA,2.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW4,Colonizable Substrate,18.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW4,Coral,50.599999999999994,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW4,Hydrocoral,0.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW4,Macroalgae,25.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW4,Other,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW4,Sand,0.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,NW4,Sponge,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE1,CCA,2.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE1,Colonizable Substrate,23.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE1,Coral,55.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE1,Hydrocoral,1.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE1,Macroalgae,12.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE1,Other,0.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE1,Sand,1.2,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE1,Sponge,0.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE2,CCA,4.4,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE2,Colonizable Substrate,16.8,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
2006,WFGB,study_site,RT,Appendix 1 Random Transect Data 2004-2008.xls,excel_appendix,West Bank 2006,SE2,Coral,68.0,RECONSTRUCTED MAJOR CATEGORY FROM APPENDIX SUBCATEGORIES,percent_cover,cover,functional_group
